#Simulate Step number,Current lidar reading,Estimated lead car speed from lidar reading,Acceleration command from MPC,Speed command from MPC,Distance command from MPC,Measure Speed,Update lidar reading,Time taken by task
1168.0000,140.2228,30.4421,-0.0008,28.9961,-0.0000,28.9961,140.2228,9
1169.0000,140.3447,31.4352,-0.0008,28.9960,-0.0000,28.9960,140.3447,8
1170.0000,140.4791,31.6841,-0.0008,28.9960,-0.0000,28.9960,140.4791,10
1171.0000,140.6166,31.7458,-0.0008,28.9959,-0.0000,28.9959,140.6166,9
1172.0000,140.6575,29.8138,-0.0008,28.9959,-0.0000,28.9959,140.6575,9
1173.0000,140.6387,28.6201,-0.0008,28.9959,-0.0000,28.9959,140.6387,7
1174.0000,140.6497,29.2465,1.2434,29.0580,-0.0000,29.0580,140.6497,32
1175.0000,140.6210,28.4848,-0.0008,29.0580,-0.0000,29.0580,140.6210,8
1176.0000,140.6352,29.3422,-0.0008,29.0579,-0.0000,29.0579,140.6352,12
1177.0000,140.7515,31.3835,-0.0008,29.0579,-0.0000,29.0579,140.7515,11
1178.0000,140.8363,30.7538,-0.0008,29.0579,-0.0000,29.0579,140.8363,8
1179.0000,140.9948,32.2280,-0.0008,29.0578,-0.0000,29.0578,140.9948,9
1180.0000,142.5047,30.1971,0.0000,0.0100,0.0100,29.0578,142.5047,2
1181.0000,142.4731,28.4272,-0.0008,29.0578,-0.0000,29.0578,142.4731,8
1182.0000,142.4423,28.4067,-1.3389,28.9908,0.0982,28.9908,142.4423,8
1183.0000,142.4325,28.7930,-0.0933,28.9862,0.0295,28.9862,142.4325,7
1184.0000,142.5300,30.9359,-0.0063,28.9859,0.0296,28.9859,142.5300,8
1185.0000,142.6581,31.5488,-0.0017,28.9858,0.0296,28.9858,142.6581,9
1186.0000,142.7981,31.7841,-0.0007,28.9857,-0.0000,28.9857,142.7981,9
1187.0000,142.8224,29.4721,-0.0008,28.9857,-0.0000,28.9857,142.8224,10
1188.0000,142.9152,30.8421,-0.0008,28.9857,-0.0000,28.9857,142.9152,9
1189.0000,143.0302,31.2864,-0.0008,28.9856,-0.0000,28.9856,143.0302,9
1190.0000,143.1100,30.5817,-0.0008,28.9856,-0.0000,28.9856,143.1100,7
1191.0000,143.1048,28.8814,-0.0008,28.9856,-0.0000,28.9856,143.1048,8
1192.0000,143.2131,31.1517,0.0492,28.9880,-0.0000,28.9880,143.2131,10
1193.0000,143.2600,29.9265,-0.0008,28.9880,-0.0000,28.9880,143.2600,9
1194.0000,143.3173,30.1340,-0.0009,28.9879,-0.0000,28.9879,143.3173,11
1195.0000,143.3736,30.0142,-3.9813,16.4319,0.0004,28.7889,143.3736,19
1196.0000,143.4746,30.8597,2.0000,28.8889,0.0025,28.8889,143.4746,7
1197.0000,144.9898,30.3038,0.0000,0.0100,0.0100,28.8889,144.9898,0
1198.0000,144.9762,28.6606,1.7717,28.9774,0.0022,28.9774,144.9762,10
1199.0000,145.0113,29.6831,0.1229,28.9836,0.0002,28.9836,145.0113,9
1200.0000,145.0501,29.7598,0.0081,28.9840,0.0000,28.9840,145.0501,8
1201.0000,145.0419,28.8198,0.0002,28.9840,0.0000,28.9840,145.0419,13
1202.0000,145.1864,31.8743,0.0001,28.9840,0.0000,28.9840,145.1864,11
1203.0000,145.1586,28.4271,-0.0007,28.9840,-0.0000,28.9840,145.1586,9
1204.0000,145.2635,31.0820,-0.0005,28.9839,-0.0000,28.9839,145.2635,8
1205.0000,145.4046,31.8073,-0.0007,28.9839,-0.0000,28.9839,145.4046,8
1206.0000,145.5284,31.4587,-0.0008,28.9839,-0.0000,28.9839,145.5284,8
1207.0000,145.6265,30.9470,-0.0008,28.9838,-0.0000,28.9838,145.6265,9
1208.0000,145.6148,28.7498,-0.0008,28.9838,-0.0000,28.9838,145.6148,10
1209.0000,145.7804,32.2942,-0.0008,28.9838,-0.0000,28.9838,145.7804,9
1210.0000,145.7649,28.6753,0.0378,28.9857,-0.0000,28.9857,145.7649,8
1211.0000,145.9222,32.1311,-0.0008,28.9856,-0.0000,28.9856,145.9222,10
1212.0000,145.8915,28.3726,-0.0008,28.9856,-0.0000,28.9856,145.8915,10
1213.0000,145.8820,28.7952,-0.0008,28.9855,-0.0000,28.9855,145.8820,11
1214.0000,145.8798,28.9408,-0.0008,28.9855,-0.0000,28.9855,145.8798,10
1215.0000,145.9523,30.4367,-0.0008,28.9855,-0.0000,28.9855,145.9523,12
1216.0000,145.9511,28.9617,-0.0008,28.9854,-0.0000,28.9854,145.9511,12
1217.0000,146.0306,30.5746,-0.0008,28.9854,-0.0000,28.9854,146.0306,9
1218.0000,146.1965,32.3034,-0.0008,28.9853,-0.0000,28.9853,146.1965,7
1219.0000,146.3572,32.2003,-0.0008,28.9853,-0.0000,28.9853,146.3572,7
1220.0000,146.3908,29.6571,-0.0008,28.9853,-0.0000,28.9853,146.3908,8
1221.0000,146.5475,32.1181,-0.0008,28.9852,-0.0000,28.9852,146.5475,9
1222.0000,146.5749,29.5332,-0.0008,28.9852,-0.0000,28.9852,146.5749,10
1223.0000,146.6354,30.1960,-0.0008,28.9851,-0.0000,28.9851,146.6354,13
1224.0000,146.6306,28.8882,-0.0008,28.9851,-0.0000,28.9851,146.6306,8
1225.0000,146.6909,30.1923,-0.0008,28.9851,-0.0000,28.9851,146.6909,9
1226.0000,146.8573,32.3124,-0.0008,28.9850,-0.0000,28.9850,146.8573,11
1227.0000,146.9182,30.2029,-0.0008,28.9850,-0.0000,28.9850,146.9182,9
1228.0000,146.9825,30.2713,-0.0008,28.9849,-0.0000,28.9849,146.9825,10
1229.0000,146.9924,29.1828,-0.0008,28.9849,-0.0000,28.9849,146.9924,14
1230.0000,147.0093,29.3221,-0.0414,28.9828,0.0300,28.9828,147.0093,12
1231.0000,146.9922,28.6401,-0.0008,28.9828,-0.0000,28.9828,146.9922,7
1232.0000,147.1579,32.2973,-0.0007,28.9827,-0.0000,28.9827,147.1579,8
1233.0000,147.2727,31.2785,-0.0008,28.9827,-0.0000,28.9827,147.2727,9
1234.0000,147.4185,31.8995,-0.0008,28.9827,-0.0000,28.9827,147.4185,7
1235.0000,147.5453,31.5176,-0.0008,28.9826,-0.0000,28.9826,147.5453,9
1236.0000,147.5755,29.5863,-0.0008,28.9826,-0.0000,28.9826,147.5755,7
1237.0000,147.6829,31.1302,-0.0008,28.9826,-0.0000,28.9826,147.6829,12
1238.0000,147.6851,29.0275,-0.0008,28.9825,-0.0000,28.9825,147.6851,9
1239.0000,147.7691,30.6631,-0.0009,28.9825,-0.0000,28.9825,147.7691,8
1240.0000,147.9120,31.8406,-0.0008,28.9824,-0.0000,28.9824,147.9120,9
1241.0000,148.0094,30.9298,-0.0009,28.9824,-0.0000,28.9824,148.0094,9
1242.0000,148.1495,31.7847,-0.0008,28.9823,-0.0000,28.9823,148.1495,10
1243.0000,148.1539,29.0694,-0.0009,28.9823,-0.0000,28.9823,148.1539,7
1244.0000,148.1530,28.9640,-0.0008,28.9823,-0.0000,28.9823,148.1530,10
1245.0000,148.2652,31.2260,-0.0008,28.9822,-0.0000,28.9822,148.2652,11
1246.0000,148.2772,29.2232,-0.0008,28.9822,-0.0000,28.9822,148.2772,9
1247.0000,148.3928,31.1932,-4.0000,4.1410,135.9058,28.7822,148.3928,19
1248.0000,148.5082,31.1413,2.0000,28.8822,0.0025,28.8822,148.5082,9
1249.0000,148.6512,31.7884,1.8505,28.9747,0.0023,28.9747,148.6512,7
1250.0000,148.6331,28.6155,0.1264,28.9810,0.0002,28.9810,148.6331,9
1251.0000,148.6126,28.5718,0.0090,28.9815,0.0000,28.9815,148.6126,9
1252.0000,148.7350,31.4284,0.0009,28.9815,0.0000,28.9815,148.7350,8
1253.0000,148.8390,31.0617,-0.0007,28.9815,-0.0000,28.9815,148.8390,7
1254.0000,148.8331,28.9020,1.5308,29.0580,-0.0000,29.0580,148.8331,38
1255.0000,150.2924,29.1863,0.0000,0.0100,0.0100,29.0580,150.2924,1
1256.0000,150.3392,29.9935,-0.0008,29.0580,-0.0000,29.0580,150.3392,9
1257.0000,150.4408,31.0902,-0.0008,29.0579,-0.0000,29.0579,150.4408,7
1258.0000,150.6036,32.3149,-0.0007,29.0579,-0.0000,29.0579,150.6036,7
1259.0000,150.7589,32.1642,-0.0008,29.0579,-0.0000,29.0579,150.7589,7
1260.0000,150.8845,31.5695,-0.0008,29.0578,-0.0000,29.0578,150.8845,7
1261.0000,150.8919,29.2055,-0.0008,29.0578,-0.0000,29.0578,150.8919,8
1262.0000,150.8842,28.9031,-0.0008,29.0578,-0.0000,29.0578,150.8842,9
1263.0000,151.0376,32.0259,-4.0000,4.0000,138.3113,28.8578,151.0376,18
1264.0000,151.1515,31.1856,2.0000,28.9578,0.0025,28.9578,151.1515,9
1265.0000,151.2353,30.6450,0.4096,28.9782,0.0005,28.9782,151.2353,10
1266.0000,151.3973,32.2174,0.0273,28.9796,0.0000,28.9796,151.3973,9
1267.0000,151.4583,30.1996,-0.0001,28.9796,-0.0000,28.9796,151.4583,7
1268.0000,151.5449,30.7117,-0.0005,28.9796,-0.0000,28.9796,151.5449,7
1269.0000,151.5423,28.9281,-0.0007,28.9795,-0.0000,28.9795,151.5423,7
1270.0000,151.6708,31.5492,-0.0005,28.9795,-0.0000,28.9795,151.6708,8
1271.0000,151.7321,30.2454,1.5703,29.0580,-0.0000,29.0580,151.7321,16
1272.0000,151.7906,30.2270,-0.0008,29.0580,-0.0000,29.0580,151.7906,7
1273.0000,151.7855,28.9561,-0.0008,29.0579,-0.0000,29.0579,151.7855,7
1274.0000,151.8568,30.4845,-0.0008,29.0579,-0.0000,29.0579,151.8568,7
1275.0000,151.9295,30.5116,-0.0008,29.0579,-0.0000,29.0579,151.9295,10
1276.0000,152.0259,30.9870,-0.0008,29.0578,-0.0000,29.0578,152.0259,9
1277.0000,152.1825,32.1888,-0.0009,29.0578,-0.0000,29.0578,152.1825,10
1278.0000,152.1743,28.8941,-0.0008,29.0577,-0.0000,29.0577,152.1743,11
1279.0000,152.3432,32.4362,-0.0008,29.0577,-0.0000,29.0577,152.3432,9
1280.0000,152.3854,29.9021,-0.0008,29.0577,-0.0000,29.0577,152.3854,7
1281.0000,152.4364,30.0776,-0.0008,29.0576,-0.0000,29.0576,152.4364,7
1282.0000,152.4371,29.0704,-0.0009,29.0576,-0.0000,29.0576,152.4371,7
1283.0000,152.4179,28.6742,-0.0008,29.0575,-0.0000,29.0575,152.4179,7
1284.0000,152.4443,29.5857,0.0000,0.0100,0.0100,29.0575,152.4443,0
1285.0000,152.5931,32.0331,-0.0008,29.0575,-0.0000,29.0575,152.5931,7
1286.0000,154.0694,29.5260,0.0000,0.0100,0.0100,29.0575,154.0694,1
1287.0000,154.2314,32.2969,-0.0008,29.0575,-0.0000,29.0575,154.2314,8
1288.0000,154.2395,29.2195,-0.0008,29.0574,-0.0000,29.0574,154.2395,11
1289.0000,154.3608,31.4832,-0.0008,29.0574,-0.0000,29.0574,154.3608,10
1290.0000,154.4323,30.4877,-0.0008,29.0573,-0.0000,29.0573,154.4323,7
1291.0000,154.5828,32.0669,-0.0008,29.0573,-0.0000,29.0573,154.5828,9
1292.0000,154.7081,31.5649,-0.0008,29.0573,-0.0000,29.0573,154.7081,10
1293.0000,154.8565,32.0248,-0.0008,29.0572,-0.0000,29.0572,154.8565,10
1294.0000,154.9262,30.4502,-0.0008,29.0572,-0.0000,29.0572,154.9262,9
1295.0000,154.9079,28.6927,-0.0008,29.0571,-0.0000,29.0571,154.9079,9
1296.0000,155.0159,31.2169,-0.0008,29.0571,-0.0000,29.0571,155.0159,9
1297.0000,155.1811,32.3612,-0.0008,29.0571,-0.0000,29.0571,155.1811,9
1298.0000,155.2134,29.7015,-0.0008,29.0570,-0.0000,29.0570,155.2134,10
1299.0000,155.3770,32.3289,-0.0008,29.0570,-0.0000,29.0570,155.3770,9
1300.0000,155.5100,31.7175,-0.0008,29.0569,-0.0000,29.0569,155.5100,9
1301.0000,155.6672,32.2008,-0.0008,29.0569,-0.0000,29.0569,155.6672,12
1302.0000,155.7490,30.6927,-0.0008,29.0569,-0.0000,29.0569,155.7490,9
1303.0000,155.9128,32.3327,-0.0008,29.0568,-0.0000,29.0568,155.9128,7
1304.0000,155.9115,29.0305,-0.0008,29.0568,-0.0000,29.0568,155.9115,10
1305.0000,155.8956,28.7393,-0.0008,29.0567,-0.0000,29.0567,155.8956,9
1306.0000,155.9252,29.6490,-0.0008,29.0567,-0.0000,29.0567,155.9252,8
1307.0000,156.0726,32.0042,-0.0008,29.0567,-0.0000,29.0567,156.0726,7
1308.0000,156.0968,29.5406,-0.0008,29.0566,-0.0000,29.0566,156.0968,8
1309.0000,156.1223,29.5671,-0.0008,29.0566,-0.0000,29.0566,156.1223,7
1310.0000,156.2086,30.7821,-0.0008,29.0565,-0.0000,29.0565,156.2086,10
1311.0000,156.2754,30.3934,-0.0008,29.0565,-0.0000,29.0565,156.2754,9
1312.0000,156.4386,32.3207,-0.0008,29.0565,-0.0000,29.0565,156.4386,11
1313.0000,156.5679,31.6412,-0.0008,29.0564,-0.0000,29.0564,156.5679,11
1314.0000,156.6200,30.0983,-0.0008,29.0564,-0.0000,29.0564,156.6200,12
1315.0000,156.6343,29.3437,-0.0008,29.0563,-0.0000,29.0563,156.6343,11
1316.0000,156.7902,32.1727,-0.0008,29.0563,-0.0000,29.0563,156.7902,10
1317.0000,156.8894,31.0413,-0.0008,29.0563,-0.0000,29.0563,156.8894,8
1318.0000,156.8881,29.0300,-0.0008,29.0562,-0.0000,29.0562,156.8881,7
1319.0000,156.9572,30.4393,-0.0008,29.0562,-0.0000,29.0562,156.9572,8
1320.0000,157.0093,30.0963,-0.0008,29.0561,-0.0000,29.0561,157.0093,8
1321.0000,157.1050,30.9711,-0.0008,29.0561,-0.0000,29.0561,157.1050,10
1322.0000,157.1789,30.5345,-0.0009,29.0561,-0.0000,29.0561,157.1789,9
1323.0000,157.2642,30.7621,-0.0008,29.0560,-0.0000,29.0560,157.2642,10
1324.0000,157.4226,32.2228,-0.0008,29.0560,-0.0000,29.0560,157.4226,10
1325.0000,157.3976,28.5565,-0.0008,29.0559,-0.0000,29.0559,157.3976,8
1326.0000,157.5638,32.3808,-0.0008,29.0559,-0.0000,29.0559,157.5638,10
1327.0000,157.6951,31.6817,-0.0008,29.0559,-0.0000,29.0559,157.6951,7
1328.0000,157.7443,30.0392,-0.0008,29.0558,-0.0000,29.0558,157.7443,7
1329.0000,157.8862,31.8931,-0.0008,29.0558,-0.0000,29.0558,157.8862,9
1330.0000,157.9635,30.6028,-0.0008,29.0557,-0.0000,29.0557,157.9635,8
1331.0000,157.9941,29.6684,-0.0008,29.0557,-0.0000,29.0557,157.9941,10
1332.0000,158.0113,29.3995,-0.0008,29.0557,-0.0000,29.0557,158.0113,7
1333.0000,158.0186,29.2015,-0.0008,29.0556,-0.0000,29.0556,158.0186,10
1334.0000,158.1676,32.0349,-0.0008,29.0556,-0.0000,29.0556,158.1676,8
1335.0000,158.2373,30.4497,-0.0008,29.0555,-0.0000,29.0555,158.2373,11
1336.0000,158.3016,30.3412,-0.0008,29.0555,-0.0000,29.0555,158.3016,7
1337.0000,158.3464,29.9517,-0.0008,29.0555,-0.0000,29.0555,158.3464,8
1338.0000,158.4371,30.8704,-0.0008,29.0554,-0.0000,29.0554,158.4371,11
1339.0000,158.4569,29.4512,0.0522,29.0580,-0.0000,29.0580,158.4569,18
1340.0000,158.5548,31.0157,-0.0008,29.0580,-0.0000,29.0580,158.5548,8
1341.0000,158.6308,30.5779,-0.0008,29.0579,-0.0000,29.0579,158.6308,9
1342.0000,158.7968,32.3784,-0.0008,29.0579,-0.0000,29.0579,158.7968,10
1343.0000,158.8070,29.2615,-0.0008,29.0579,-0.0000,29.0579,158.8070,10
1344.0000,158.8388,29.6937,-0.0008,29.0578,-0.0000,29.0578,158.8388,9
1345.0000,158.8831,29.9441,-0.0008,29.0578,-0.0000,29.0578,158.8831,10
1346.0000,158.9695,30.7858,-0.0008,29.0577,-0.0000,29.0577,158.9695,11
1347.0000,159.1263,32.1940,-0.0008,29.0577,-0.0000,29.0577,159.1263,8
1348.0000,159.1327,29.1855,-0.0008,29.0577,-0.0000,29.0577,159.1327,10
1349.0000,159.2490,31.3838,-0.0008,29.0576,-0.0000,29.0576,159.2490,8
1350.0000,159.3428,30.9337,-0.0008,29.0576,-0.0000,29.0576,159.3428,7
1351.0000,159.4218,30.6385,-0.0008,29.0575,-0.0000,29.0575,159.4218,8
1352.0000,159.4605,29.8317,-0.0008,29.0575,-0.0000,29.0575,159.4605,7
1353.0000,159.5203,30.2533,-0.0008,29.0575,-0.0000,29.0575,159.5203,9
1354.0000,159.6869,32.3892,-0.0008,29.0574,-0.0000,29.0574,159.6869,8
1355.0000,159.8378,32.0755,-0.0008,29.0574,-0.0000,29.0574,159.8378,10
1356.0000,159.9125,30.5518,-0.0008,29.0573,-0.0000,29.0573,159.9125,11
1357.0000,160.0428,31.6617,-0.0008,29.0573,-0.0000,29.0573,160.0428,8
1358.0000,160.0719,29.6406,-0.0008,29.0573,-0.0000,29.0573,160.0719,7
1359.0000,160.0659,28.9358,-0.0008,29.0572,-0.0000,29.0572,160.0659,8
1360.0000,160.2373,32.4869,-0.0008,29.0572,-0.0000,29.0572,160.2373,7
1361.0000,160.2752,29.8145,-0.0009,29.0571,-0.0000,29.0571,160.2752,8
1362.0000,160.3864,31.2817,-0.0008,29.0571,-0.0000,29.0571,160.3864,8
1363.0000,160.4857,31.0427,-0.0008,29.0571,-0.0000,29.0571,160.4857,7
1364.0000,160.5768,30.8790,-0.0008,29.0570,-0.0000,29.0570,160.5768,7
1365.0000,160.5632,28.7846,-0.0008,29.0570,-0.0000,29.0570,160.5632,7
1366.0000,160.6759,31.3103,-0.0008,29.0569,-0.0000,29.0569,160.6759,9
1367.0000,160.8186,31.9114,-0.0008,29.0569,-0.0000,29.0569,160.8186,10
1368.0000,160.8208,29.1023,-0.0008,29.0569,-0.0000,29.0569,160.8208,7
1369.0000,160.8929,30.4970,-0.0008,29.0568,-0.0000,29.0568,160.8929,10
1370.0000,161.0563,32.3252,-0.0008,29.0568,-0.0000,29.0568,161.0563,8
1371.0000,161.0900,29.7317,-0.0008,29.0567,-0.0000,29.0567,161.0900,7
1372.0000,161.1644,30.5452,-0.0008,29.0567,-0.0000,29.0567,161.1644,7
1373.0000,161.1490,28.7486,-0.0008,29.0567,-0.0000,29.0567,161.1490,9
1374.0000,161.1613,29.3023,-0.0008,29.0566,-0.0000,29.0566,161.1613,8
1375.0000,161.3346,32.5227,-0.0008,29.0566,-0.0000,29.0566,161.3346,8
1376.0000,161.3699,29.7611,-0.0008,29.0565,-0.0000,29.0565,161.3699,10
1377.0000,161.5007,31.6731,-0.0009,29.0565,-0.0000,29.0565,161.5007,8
1378.0000,161.5571,30.1843,-0.0008,29.0565,-0.0000,29.0565,161.5571,9
1379.0000,161.6126,30.1670,-0.0008,29.0564,-0.0000,29.0564,161.6126,10
1380.0000,161.7203,31.2110,-0.0008,29.0564,-0.0000,29.0564,161.7203,10
1381.0000,161.8248,31.1459,-0.0008,29.0563,-0.0000,29.0563,161.8248,7
1382.0000,161.8843,30.2469,-0.0006,29.0563,-0.0000,29.0563,161.8843,9
1383.0000,161.9920,31.2099,-0.0008,29.0563,-0.0000,29.0563,161.9920,8
1384.0000,162.1429,32.0740,-0.0008,29.0562,-0.0000,29.0562,162.1429,8
1385.0000,162.3191,32.5803,-0.0008,29.0562,-0.0000,29.0562,162.3191,7
1386.0000,162.4505,31.6833,-0.0008,29.0562,-0.0000,29.0562,162.4505,8
1387.0000,162.4362,28.7707,-0.0008,29.0561,-0.0000,29.0561,162.4362,9
1388.0000,162.4419,29.1707,-0.0008,29.0561,-0.0000,29.0561,162.4419,9
1389.0000,162.4809,29.8347,-0.0008,29.0560,-0.0000,29.0560,162.4809,7
1390.0000,162.6551,32.5402,-0.0008,29.0560,-0.0000,29.0560,162.6551,8
1391.0000,162.7574,31.1022,-0.0008,29.0560,-0.0000,29.0560,162.7574,8
1392.0000,162.7413,28.7337,-0.0008,29.0559,-0.0000,29.0559,162.7413,8
1393.0000,162.8750,31.7305,-0.0008,29.0559,-0.0000,29.0559,162.8750,8
1394.0000,163.0067,31.6896,-0.0008,29.0558,-0.0000,29.0558,163.0067,7
1395.0000,163.0159,29.2399,-0.0008,29.0558,-0.0000,29.0558,163.0159,7
1396.0000,163.1295,31.2274,-4.0000,4.0841,150.7195,28.8558,163.1295,14
1397.0000,163.1962,30.2398,2.0000,28.9558,0.0025,28.9558,163.1962,11
1398.0000,163.1864,28.7679,0.2904,28.9703,0.0004,28.9703,163.1864,7
1399.0000,163.3419,32.0804,0.0203,28.9713,0.0000,28.9713,163.3419,7
1400.0000,163.3975,30.0838,-0.0004,28.9713,-0.0000,28.9713,163.3975,7
1401.0000,163.5217,31.4543,-0.0006,28.9713,-0.0000,28.9713,163.5217,11
1402.0000,163.6224,30.9862,-0.0007,28.9712,-0.0000,28.9712,163.6224,10
1403.0000,163.7994,32.5117,-0.0007,28.9712,-0.0000,28.9712,163.7994,8
1404.0000,163.8738,30.4589,-0.0008,28.9712,-0.0000,28.9712,163.8738,7
1405.0000,163.8831,29.1565,-0.0008,28.9711,-0.0000,28.9711,163.8831,8
1406.0000,163.9282,29.8734,-0.0008,28.9711,-0.0000,28.9711,163.9282,9
1407.0000,163.9836,30.0794,-0.0008,28.9711,-0.0000,28.9711,163.9836,8
1408.0000,164.1331,31.9617,-0.0008,28.9710,-0.0000,28.9710,164.1331,13
1409.0000,164.1508,29.3684,1.7403,29.0580,-0.0000,29.0580,164.1508,12
1410.0000,164.1480,29.0020,-0.0008,29.0580,-0.0000,29.0580,164.1480,8
1411.0000,164.3039,32.1745,-0.0008,29.0579,-0.0000,29.0579,164.3039,11
1412.0000,164.3987,30.9548,-0.0008,29.0579,-0.0000,29.0579,164.3987,10
1413.0000,164.5529,32.1422,-0.0008,29.0579,-0.0000,29.0579,164.5529,9
1414.0000,164.7091,32.1811,-0.0008,29.0578,-0.0000,29.0578,164.7091,8
1415.0000,164.7828,30.5325,-0.0008,29.0578,-0.0000,29.0578,164.7828,9
1416.0000,164.8710,30.8221,-0.0008,29.0577,-0.0000,29.0577,164.8710,12
1417.0000,164.8980,29.5974,-0.0008,29.0577,-0.0000,29.0577,164.8980,9
1418.0000,165.0209,31.5154,-0.0008,29.0577,-0.0000,29.0577,165.0209,8
1419.0000,165.0889,30.4183,-0.0008,29.0576,-0.0000,29.0576,165.0889,9
1420.0000,165.1339,29.9560,-0.0008,29.0576,-0.0000,29.0576,165.1339,9
1421.0000,165.3172,32.7251,-0.0008,29.0575,-0.0000,29.0575,165.3172,9
1422.0000,165.3404,29.5198,-0.0008,29.0575,-0.0000,29.0575,165.3404,10
1423.0000,165.4492,31.2353,-0.0008,29.0575,-0.0000,29.0575,165.4492,9
1424.0000,165.6036,32.1444,-0.0008,29.0574,-0.0000,29.0574,165.6036,7
1425.0000,165.7391,31.7404,-1.0605,29.0044,44.2365,29.0044,165.7391,9
1426.0000,165.8382,30.9871,-0.0008,29.0044,-0.0000,29.0044,165.8382,8
1427.0000,165.8957,30.1538,-0.0008,29.0043,-0.0000,29.0043,165.8957,8
1428.0000,165.9723,30.5366,-0.0008,29.0043,-0.0000,29.0043,165.9723,8
1429.0000,166.0990,31.5383,-0.0008,29.0042,-0.0000,29.0042,166.0990,8
1430.0000,166.1279,29.5828,-0.0008,29.0042,-0.0000,29.0042,166.1279,7
1431.0000,166.2761,31.9508,-0.6474,28.9718,0.0990,28.9718,166.2761,8
1432.0000,166.3067,29.5844,-0.0008,28.9718,-0.0000,28.9718,166.3067,8
1433.0000,166.4333,31.5039,-0.0008,28.9718,-0.0000,28.9718,166.4333,7
1434.0000,166.5003,30.3115,-0.0008,28.9717,-0.0000,28.9717,166.5003,7
1435.0000,166.6067,31.0994,-0.0008,28.9717,-0.0000,28.9717,166.6067,8
1436.0000,166.6075,28.9877,-0.0008,28.9716,-0.0000,28.9716,166.6075,8
1437.0000,166.7609,32.0409,-0.0008,28.9716,-0.0000,28.9716,166.7609,8
1438.0000,166.8135,30.0222,-0.0008,28.9716,-0.0000,28.9716,166.8135,8
1439.0000,166.8997,30.6967,-0.0008,28.9715,-0.0000,28.9715,166.8997,8
1440.0000,167.0797,32.5699,-0.0008,28.9715,-0.0000,28.9715,167.0797,8
1441.0000,167.1086,29.5502,-0.0008,28.9714,-0.0000,28.9714,167.1086,7
1442.0000,167.2485,31.7698,-0.0008,28.9714,-0.0000,28.9714,167.2485,8
1443.0000,167.4285,32.5710,-0.0008,28.9714,-0.0000,28.9714,167.4285,7
1444.0000,167.4293,28.9882,-0.0008,28.9713,-0.0000,28.9713,167.4293,8
1445.0000,167.4726,29.8359,-0.0008,28.9713,-0.0000,28.9713,167.4726,8
1446.0000,167.6429,32.3776,-0.0008,28.9712,-0.0000,28.9712,167.6429,12
1447.0000,167.6720,29.5542,-0.0008,28.9712,-0.0000,28.9712,167.6720,8
1448.0000,167.6852,29.2341,-0.0008,28.9712,-0.0000,28.9712,167.6852,8
1449.0000,167.6796,28.8635,0.1267,28.9775,13.9462,28.9775,167.6796,8
1450.0000,167.8571,32.5258,-0.0008,28.9775,-0.0000,28.9775,167.8571,8
1451.0000,167.8513,28.8722,0.3991,28.9974,44.2383,28.9974,167.8513,10
1452.0000,167.9892,31.7550,-0.0008,28.9974,-0.0000,28.9974,167.9892,11
1453.0000,168.0702,30.6181,-0.0008,28.9973,-0.0000,28.9973,168.0702,10
1454.0000,168.1805,31.2038,-0.0008,28.9973,-0.0000,28.9973,168.1805,11
1455.0000,168.3200,31.7871,-0.0008,28.9972,-0.0000,28.9972,168.3200,9
1456.0000,168.4107,30.8105,-0.0008,28.9972,-0.0000,28.9972,168.4107,9
1457.0000,168.5580,31.9425,-0.0008,28.9972,-0.0000,28.9972,168.5580,10
1458.0000,168.6598,31.0336,-0.0008,28.9971,-0.0000,28.9971,168.6598,9
1459.0000,168.8141,32.0840,-0.0008,28.9971,-0.0000,28.9971,168.8141,9
1460.0000,168.9016,30.7464,-0.0008,28.9970,-0.0000,28.9970,168.9016,8
1461.0000,169.0194,31.3526,-0.0008,28.9970,-0.0000,28.9970,169.0194,7
1462.0000,169.1504,31.6181,-0.0008,28.9970,-0.0000,28.9970,169.1504,10
1463.0000,169.2798,31.5842,-0.0008,28.9969,-0.0000,28.9969,169.2798,10
1464.0000,169.3596,30.5934,-0.0008,28.9969,-0.0000,28.9969,169.3596,11
1465.0000,169.5325,32.4545,-0.0008,28.9968,-0.0000,28.9968,169.5325,10
1466.0000,169.5427,29.2002,-0.0008,28.9968,-0.0000,28.9968,169.5427,9
1467.0000,169.6198,30.5389,-0.0008,28.9968,-0.0000,28.9968,169.6198,8
1468.0000,169.6343,29.2882,-0.0008,28.9967,-0.0000,28.9967,169.6343,10
1469.0000,169.7401,31.1126,-0.0008,28.9967,-0.0000,28.9967,169.7401,11
1470.0000,169.8974,32.1416,-0.0008,28.9966,-0.0000,28.9966,169.8974,8
1471.0000,169.9383,29.8145,-0.0008,28.9966,-0.0000,28.9966,169.9383,8
1472.0000,170.0577,31.3848,-0.0008,28.9966,-0.0000,28.9966,170.0577,8
1473.0000,170.2142,32.1271,-0.0008,28.9965,-0.0000,28.9965,170.2142,8
1474.0000,170.2689,30.0900,-0.0008,28.9965,-0.0000,28.9965,170.2689,7
1475.0000,170.3573,30.7647,-0.0008,28.9964,-0.0000,28.9964,170.3573,9
1476.0000,170.3931,29.7123,-0.0008,28.9964,-0.0000,28.9964,170.3931,8
1477.0000,170.4944,31.0236,-0.0008,28.9964,-0.0000,28.9964,170.4944,9
